400	0.482000000000000
401	0.487795145178260
402	0.493000000000000
403	0.498000000000000
404	0.502939705666214
405	0.507000000000000
406	0.511000000000000
407	0.515000000000000
408	0.519000000000000
409	0.522000000000000
410	0.525000000000000
411	0.528000000000000
412	0.530000000000000
413	0.532000000000000
414	0.534000000000000
415	0.536000000000000
416	0.538000000000000
417	0.539000000000000
418	0.540000000000000
419	0.541000000000000
420	0.542000000000000
421	0.542000000000000
422	0.542000000000000
423	0.541144852652401
424	0.541000000000000
425	0.540000000000000
426	0.539000000000000
427	0.537000000000000
428	0.535000000000000
429	0.533855514782948
430	0.531000000000000
431	0.528759191304913
432	0.525711029565896
433	0.522000000000000
434	0.518000000000000
435	0.513000000000000
436	0.507518205581527
437	0.501470026139679
438	0.494421691188429
439	0.486373529507433
440	0.477325367826436
441	0.467277206145439
442	0.457229044464442
443	0.445180881796650
444	0.433132720057633
445	0.420084558318616
446	0.407036396579598
447	0.392988230516057
448	0.378939705666214
449	0.364891543927197
450	0.350843382188180
451	0.337590440898325
452	0.323747058710146
453	0.311698896971128
454	0.300650735232111
455	0.290602573493093
456	0.282000000000000
457	0.274000000000000
458	0.268000000000000
459	0.263000000000000
460	0.259000000000000
461	0.256000000000000
462	0.254000000000000
463	0.252000000000000
464	0.251000000000000
465	0.251000000000000
466	0.250000000000000
467	0.250024265160304
468	0.250976094666855
469	0.251000000000000
470	0.251000000000000
471	0.251000000000000
472	0.251000000000000
473	0.251000000000000
474	0.251000000000000
475	0.251000000000000
476	0.251000000000000
477	0.251000000000000
478	0.251000000000000
479	0.251000000000000
480	0.251000000000000
481	0.251000000000000
482	0.251000000000000
483	0.250000000000000
484	0.250000000000000
485	0.250000000000000
486	0.249000000000000
487	0.249000000000000
488	0.248000000000000
489	0.247000000000000
490	0.246000000000000
491	0.244867647377716
492	0.243000000000000
493	0.240771239845114
494	0.238000000000000
495	0.235000000000000
496	0.232000000000000
497	0.228578308811571
498	0.224000000000000
499	0.219481984825522
500	0.214000000000000
501	0.208385661347488
502	0.202337499608471
503	0.195289337869453
504	0.188241176130436
505	0.181192717767389
506	0.173144538325542
507	0.165096358883695
508	0.157048179441847
509	0.148000000000000
510	0.139000000000000
511	0.130000000000000
512	0.121855461674458
513	0.112807353043931
514	0.103758823869564
515	0.0951977206961275
516	0.0869300003132238
517	0.0789302942615033
518	0.0712397061480968
519	0.0640591913049134
520	0.0572349267177303
521	0.0509532354790757
522	0.0451867647537161
523	0.0398626194893830
524	0.0351108824581757
525	0.0306915378188643
526	0.0269542645389950
527	0.0236264705244568
528	0.0206169116637232
529	0.0181036029144250
530	0.0158976469709511
531	0.0139000000000000
532	0.0123783822725093
533	0.0109843382188180
534	0.00978363500460537
535	0.00888699998072462
536	0.00799794118143114
537	0.00740349264767889
538	0.00694430884808423
539	0.00643989705786690
540	0.00621505882579709
541	0.00601290441380206
542	0.00582133086288275
543	0.00579829411211957
544	0.00570505884989120
545	0.00568734558680028
546	0.00584566175708789
547	0.00588494479594149
548	0.00606638233997286
549	0.00620072111367903
550	0.00639902939358786
551	0.00660951469679393
552	0.00677000000000000
553	0.00695241177335143
554	0.00719010296610325
555	0.00733301472873633
556	0.00756384110056085
557	0.00784373528752720
558	0.00798722590865470
559	0.00822457354610050
560	0.00843083823447918
561	0.00849517647739127
562	0.00862326470524460
563	0.00867000000000000
564	0.00869952205696332
565	0.00879000000000000
566	0.00888276471608697
